n,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,Średnia
Test 11,7566,26429,31210,47423,51169,69771,80590,93184,122876,140812,112016,145877,167040,175087,218172,213092,201079,214880,217685,250381,261481,313344,273713,293948,309802,331361,418214,406811,353837,393685,404972,420292,468926,435931,514214,519287,458462,638311,548155,611778,553080,587417,554683,651320,640010,664428,658832,607525,617766,610467,774680,668669,659973,775450,867598,811363,884691,712498,765844,821513,991928,989568,820106,977730,860030,923409,786030,940803,1083473,961408,1026802,1018638,1011386,1062450,1128725,1088960,1078796,1036304,1035236,1277952,1210762,1313513,1386066,1292480,1203182,1181145,1238628,1243179,1376335,1626436,1226891,1569984,1334231,1294336,1239067,1361444,1474815,1477945,1410437,1496364
Test 12,9312,19016,28934,48288,52975,65626,91669,92699,127872,144061,132710,153399,156456,175167,169422,195058,216746,236085,245086,252552,291868,261759,298150,290538,303617,303048,382642,382359,479087,414756,424403,462576,521869,609421,470233,516234,479865,487527,556977,518721,453445,601582,561926,606661,570811,559426,611254,640077,722506,878095,632556,941242,638940,671399,942526,738265,737272,819808,803472,858329,887215,852620,944110,912638,915882,863920,1084548,982254,975074,1069070,1132160,1028078,1205453,992353,1053515,1212238,1106710,1094448,1081641,1212602,1130181,1352539,1117193,1437755,1191999,1317217,1170705,1134361,1389236,1201267,1367574,1294856,1244299,1763464,1286509,1437996,1283658,1267079,1412429,1446426
Test 13,9951,18850,34217,48346,58994,61869,97150,98091,108007,117650,134383,166799,145024,226655,218164,203243,203550,200253,221359,261152,278337,281311,283433,371091,334445,370049,391114,382032,379065,470930,340889,365430,375792,566252,489001,466541,495203,524817,494214,678953,556211,542405,610836,595228,685960,619594,712964,578770,598058,688593,793040,641410,829663,845668,788038,692937,774281,983999,857948,888765,1040657,1054884,1044424,930709,881146,952458,1035336,917924,944113,911343,981093,1052100,952456,1076702,1027507,1202131,1066574,1263017,1172808,1078008,1082733,1032550,1237234,1181318,1262997,1313255,1128720,1247209,1194573,2048946,1238183,1237425,1378723,1245415,1324774,1355246,1409101,1417736,1295393,1432978
Test 14,7450,19849,27023,49389,59587,62476,102054,96285,94248,133116,132060,189325,143119,178804,191075,188170,230359,245751,219237,225659,291246,270730,325824,280181,385228,299271,348314,372517,438789,403785,417985,527684,562953,412445,473369,495319,501737,582340,479690,625152,796120,508002,589134,590467,591874,779641,830987,610159,629589,741249,679122,730316,818519,717919,767116,725614,780614,785612,824631,754508,761977,959682,887075,836554,971722,995214,847881,915370,861914,965394,960899,1021272,1067529,1083089,1018840,1236948,1233465,1221583,1196964,1225502,1347941,1185994,1645756,1253864,1223376,1173240,1256846,1304686,1215946,1368198,1246857,1287119,1505011,1497155,1305070,1540259,1435624,1378424,1437090,1764641
Test 15,9900,19046,29096,41445,71895,63700,75541,96846,104581,138689,157139,172143,138059,170597,156956,233058,229161,248744,240705,265496,262310,298067,250894,293277,375243,354947,376592,357368,416191,374171,392986,421322,477644,449864,620321,482550,485392,501572,528055,474031,596245,620902,627452,581286,758638,609454,648217,683811,762358,748382,798559,667584,858115,766032,842200,835503,929555,744122,782044,837125,825025,891238,819352,881163,886599,918561,851758,984716,986479,927872,948002,1037800,1182687,993408,1229279,1074059,1115522,1005864,1281495,1192561,1293150,1192890,1200646,1389748,1342909,1198378,1205925,1333311,1208822,1326869,1179536,1436254,1220140,1360056,1319571,1483125,1405113,1546934,1466887,1525527
Test 16,10860,20235,27599,38441,66934,73371,86482,93138,115197,124558,116766,133220,159070,153557,184056,209820,218513,199186,221900,244920,271985,296244,328724,349324,306097,337583,369575,356158,353743,408787,486094,394387,398389,395559,485796,481569,589654,632527,520446,513572,552336,570778,607345,526672,524356,671916,736225,696376,768208,638552,653758,769935,816313,769713,701946,882338,838892,764188,881001,869927,820346,931595,1097464,980340,1052587,887728,962302,970141,874416,1047610,1036875,1501652,1045155,1024941,1141566,987103,986616,1335514,1068388,1280853,1109893,1145356,1225593,1107987,1297517,1175672,1221955,1310040,1309836,1270856,1440625,1566476,1513506,1381719,1180866,1428203,1459119,1517027,1599808,1432328
Test 17,10948,18599,59496,77280,55446,84704,75194,91718,103226,122626,125516,138453,171013,159229,172180,202622,228522,232169,222904,333470,244105,289443,372670,344289,321924,303477,338887,402936,355452,353836,371605,415633,477560,501078,480226,477863,504391,533612,489602,539950,615614,713043,562459,646697,614673,622312,659565,722835,784822,671021,809238,901138,758852,779613,763539,744782,876845,783503,895863,1124086,882355,940513,791701,870214,867866,1036945,858612,902524,899053,970978,923039,1033930,981580,1103765,972220,1125339,1096519,1236924,1057058,1409758,1066312,1270964,1498187,1217882,1392028,1095737,1466265,1286962,1278696,1205207,1292285,1256105,1207848,1352358,1512395,1270090,1439150,1332458,1610633,1516528
Test 18,9759,22927,33986,42982,55916,62904,74839,111512,104783,112048,130053,137234,166180,180404,179586,207777,193059,265883,222884,349739,265929,296527,330987,352595,329885,311951,392173,442369,385367,380785,392352,443911,423918,477945,494956,455038,493524,510869,512805,541143,635289,550992,610461,549398,643968,695086,634536,672954,690803,682327,716604,874705,797922,794498,766698,831442,747044,857233,786507,793505,768046,764313,846926,1123684,915660,858150,1020738,1054106,869644,1131651,1022171,1043081,1019499,1103934,1239408,1074671,1087067,1331878,1190319,1177503,1026611,1146064,1204022,1134221,1340338,1157324,1462749,1158398,1485795,1188629,1269584,1521280,1332535,1423749,1622451,1294265,1635426,1440449,1222196,1446240
Test 19,9182,18095,30237,42021,56377,86337,87929,102073,145949,139879,129775,142922,145402,161696,234434,187228,202857,214703,234317,252881,264085,273811,269160,287868,387721,303198,403096,377419,421554,414938,450887,400633,512340,450784,499724,548805,527074,550838,508885,573314,482049,641895,554314,662436,553614,647233,740724,620660,828153,668142,663219,757849,742751,695131,805567,703522,763896,943052,897983,875364,833591,799615,948625,825907,1190908,937943,1199320,899069,951256,1044454,1061876,952022,1066057,1021498,1214949,1056617,1207081,1062595,1424701,1092011,1124874,1045125,1279776,1429253,1237760,1445596,1424130,1363639,1215812,1618081,1308982,1317979,1318062,1276328,1407767,1241091,1449357,1531249,1548522,1318715
Test 20,8193,23845,31873,41017,52454,86071,100913,96621,122051,114882,121132,158985,227671,180607,188266,198176,197870,237194,208504,270227,270236,343604,284730,294554,316709,372857,352260,378619,491329,398647,487033,406563,472844,434861,405752,515080,538271,661685,463227,523960,552128,596915,588661,607170,530876,607460,773108,605182,647889,776563,747734,710340,699947,690759,708376,709252,774282,731394,973631,951735,956701,892540,853040,883949,1052965,949125,997836,1256122,888219,935902,1189716,970769,1039209,1184027,1046614,1183518,1112783,1508642,1140086,1264614,1019677,1161844,1215964,1141973,1118367,1205124,1447187,1303750,1152367,1240464,1309140,1419015,1554059,1495247,1382990,1574695,1405847,1881774,1505869,1413000
