n,100,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000,2100,2200,2300,2400,2500,2600,2700,2800,2900,3000,3100,3200,3300,3400,3500,3600,3700,3800,3900,4000,4100,4200,4300,4400,4500,4600,4700,4800,4900,5000,5100,5200,5300,5400,5500,5600,5700,5800,5900,6000,6100,6200,6300,6400,6500,6600,6700,6800,6900,7000,7100,7200,7300,7400,7500,7600,7700,7800,7900,8000,8100,8200,8300,8400,8500,8600,8700,8800,8900,9000,9100,9200,9300,9400,9500,9600,9700,9800,9900,10000,Średnia
Test 25,2448,9495,22267,38305,63104,90647,121398,158144,206128,250271,297336,354505,411959,486530,566255,627762,745679,833036,893991,981729,1107552,1216186,1307963,1445825,1561653,1708722,1803517,1963060,2115093,2238781,2393064,2546834,2765006,2930153,3038934,3286598,3380444,3622418,3868764,4020726,4132991,4411958,4597388,4890494,4997910,5286897,5568159,5773749,5968305,6247156,6511396,6680956,7016239,7338571,7495285,7839106,8000532,8378325,8707225,8953229,9281148,9520483,9937867,10042538,10608284,10682253,11360446,11586689,11768119,12076624,12715033,13036553,13122362,13799200,14026849,14405404,14842957,15376661,15861226,15865124,16403224,16756429,17344735,17688103,18256784,18498294,18918454,19515329,19815132,20145073,20757839,21301862,21678642,21989827,22299584,23147983,23530387,24003231,24431994,25035862
Test 26,2156,9504,22241,38157,63040,88793,126027,156745,199657,246624,299540,354114,413189,488838,581758,635642,725866,826118,907909,1026568,1112295,1218156,1323367,1446147,1561193,1715199,1802219,1955567,2104712,2225514,2415454,2586274,2718963,2870437,3115564,3249557,3446873,3573460,3828304,4033232,4230061,4391106,4593905,4802349,5202306,5325276,5547340,5819170,5992343,6234815,6496104,6818888,6984793,7208403,7699301,7806449,8124218,8418173,8764103,8955630,9239575,9470798,9915663,10203178,10660002,10746569,11062784,11544719,11788558,12351265,12676763,13041212,13201898,13766593,13993355,14510395,14982479,15077021,15725912,16064896,16359211,16853531,16932370,17548285,17953782,18625527,18748712,19528300,19719078,20305459,20598185,21450190,21400961,22189261,22456593,23046148,23360911,23786803,24594104,24960983
Test 27,2457,10090,22055,37798,60835,93395,124446,163568,205702,248602,303427,362286,429586,489412,575710,626260,728474,816784,892992,998096,1102325,1219687,1308443,1448069,1561890,1624169,1827009,1954164,2099122,2248652,2388687,2597450,2762242,2941756,3037007,3262084,3451352,3539698,3763629,3970020,4167118,4504025,4648786,4765560,4968100,5302655,5515865,5866972,6092650,6269655,6517343,6850182,7003814,7328640,7591307,7990610,8185639,8341799,8755164,9002577,9295958,9667145,10003328,10227089,10512355,10950030,11319028,11548061,11958801,12217922,12667160,12970501,13297545,13650660,13994937,14496212,14947206,15274663,15495712,15996875,16243414,16720953,17050226,17513648,18048142,18596793,18841113,19052743,19643299,20303402,20724461,21310733,21467876,22298032,22374457,23099233,23443758,24354966,24579592,24912282
Test 28,2265,10104,23037,38778,63246,93939,121263,158174,202526,253303,295734,357166,419304,503932,571721,628583,733102,810864,900757,979711,1100879,1207460,1349203,1431746,1535411,1696890,1855107,1919890,2101799,2282370,2425977,2606308,2730197,2914839,3028098,3233700,3422104,3599695,3877903,3938406,4154128,4394746,4569343,4808948,4984700,5255529,5563193,5676357,5957161,6207341,6516641,6767688,7041604,7212606,7508643,7770918,8204620,8465181,8505718,9089605,9360180,9658498,9952902,10207836,10511097,10759295,11239396,11689399,11958031,12117492,12648638,12913770,13285638,13618557,14066147,14387685,14641742,15167911,15491374,15931618,16188939,16704537,17115181,17583259,18087080,18411445,18957739,19357630,19904849,20278929,20789197,21238740,21757521,21940716,22340911,23043776,23663854,23852745,24495220,24991389
Test 29,2545,9866,21227,40777,60744,92434,120246,158236,200891,246065,299515,362027,418054,488518,572221,610326,716395,834363,881326,997429,1108916,1216220,1310184,1450162,1573978,1683109,1826832,1983339,2068431,2241713,2411310,2560702,2731962,2890830,3065020,3250904,3456853,3615232,3805669,4056612,4244858,4375901,4576634,4814045,5017063,5331372,5454873,5833871,5927344,6109614,6570110,6695284,7081800,7306446,7612294,7750074,8060265,8404171,8582598,8969477,9334015,9703055,9865755,10188547,10584895,10936357,11296254,11438292,11914037,12188217,12432106,13004933,13089948,13615906,13966756,14351019,14867307,15076181,15696335,15902803,16472879,16505317,17099393,17700610,17992698,18518957,19004934,19292034,19813976,20172218,20783548,20962050,21726702,21919989,22796388,23166621,23599603,24136381,24244778,24832101
Test 30,2231,9243,21628,37211,59795,92295,123938,161129,200206,240228,301365,361338,423166,492753,553950,638642,710778,821912,916160,1014600,1121956,1206010,1292628,1424124,1532523,1676836,1832757,1993752,2092997,2277005,2435181,2547491,2693054,2924377,3065000,3234972,3453136,3578369,3800697,4009089,4223947,4428542,4604618,4894221,5037681,5341867,5526566,5765437,6086585,6218482,6490936,6832871,6983989,7194882,7688766,7762658,8184593,8344795,8693068,9057394,9168456,9587873,10017438,10253156,10576218,10911132,11282938,11364431,11825490,12251427,12481757,13017038,13366254,13712729,14232213,14440600,14851084,15212315,15314889,16013188,16331162,16856487,17274772,17538843,18055247,18303857,18778319,19198490,20004495,20374037,20670196,21012241,21563009,21935731,22368495,23080756,23522426,23973598,24697686,25150766
Test 31,2490,9778,22351,39892,63416,89257,119189,155711,202030,246953,296573,355177,423537,494235,566058,623725,707295,817541,908007,1007515,1092155,1213964,1306327,1439167,1567702,1697650,1797810,1961731,2071676,2230025,2433846,2579647,2733181,2895597,3023065,3254548,3434983,3580830,3775494,4028638,4138490,4411567,4675192,4749185,4999306,5330726,5445358,5798057,5993770,6366548,6512253,6832141,6997674,7350225,7556368,7914517,8173251,8447362,8699202,9195671,9323663,9537361,9894885,10406393,10467176,10788446,11226536,11588938,12024928,12225632,12571277,12877085,13296056,13860941,14163254,14381554,14983338,15210441,15687815,16038028,16503993,16702011,17069601,17558862,18019427,18297984,18683753,19417729,19715044,20609590,20593075,21357968,21660446,22065532,22723435,23454520,23391779,23911135,24347669,25153800
Test 32,2627,9478,23517,41812,62460,90525,122893,155040,200798,252149,308897,356971,425927,484022,574213,644347,720653,796953,877914,985347,1114402,1188754,1338489,1441591,1526457,1717573,1832951,1966423,2122432,2239590,2380191,2544127,2678490,2912842,3020613,3207718,3411200,3526003,3815817,4011987,4243773,4430352,4627889,4794366,5166101,5228337,5492088,5830944,6063866,6261635,6448919,6755099,7053412,7357698,7601841,7798591,8078952,8431041,8747087,9018627,9275323,9695504,9903766,10213167,10437434,10838503,11205543,11505498,11820980,12252677,12607262,13070210,13303830,13638523,14009080,14511779,14876289,15162875,15604288,16059839,16432204,16729627,17302387,17449699,17970204,18419698,19105318,19437466,19751082,20162118,20716670,21233941,21332448,22162599,22571685,23220152,23108695,24246321,24516535,25053849
Test 33,2191,10032,23774,39385,66899,89601,127883,156688,206126,244937,312817,344634,408283,475987,539835,640633,720731,810131,905560,993243,1102203,1187481,1341752,1451747,1575585,1692266,1816948,1968948,2069623,2236225,2443492,2566165,2727872,2881460,3071736,3237737,3405965,3573611,3787915,4025623,4174137,4441833,4574713,4852941,5132431,5279183,5513660,5731767,5996785,6314875,6470815,6803476,7006162,7356986,7590160,7679579,8127681,8422615,8675529,9010285,9411651,9595222,9945952,10256938,10542110,10973221,11216448,11393548,11897158,12295243,12437361,12865009,13472318,13703053,13960862,14632736,14850548,15347200,15621571,16148827,16232568,16910308,17148539,17723149,17958928,18335847,18957811,19333042,19670031,20116364,20566561,21219727,21567425,22008240,22498018,23339352,23684229,24542803,24404119,25188686
Test 34,2624,9858,25055,38667,63597,86449,116730,155138,194668,257248,295999,358076,417743,483024,546599,630842,724671,840347,912401,995397,1086770,1203545,1312297,1471085,1536374,1647400,1825607,1934885,2082321,2314100,2376895,2500330,2749492,2912791,3116309,3252029,3428117,3600102,3784855,4032333,4170361,4433696,4638060,4841828,5057164,5252594,5458553,5743043,6043424,6253120,6517273,6740279,7085225,7294444,7587125,7799601,8151033,8339408,8614103,9122166,9284306,9624625,9945885,10281555,10529330,10929329,11316780,11449469,11863996,12019565,12647649,13017931,13211409,13708532,14098751,14373058,14918097,15411922,15654803,16043537,16491114,16969914,17016562,17416685,18045562,18509267,19022348,19163598,19912450,20273418,20788638,21135564,21676495,21959914,22505924,23038853,23139556,24294717,24296271,25089541
Test 35,2577,9681,23330,38951,63581,93296,125659,163961,199475,249094,308460,367633,415997,498727,554596,643560,720126,802411,907872,1010840,1070149,1209824,1295639,1442463,1553016,1719800,1826359,1973661,2114123,2236790,2455073,2597821,2719761,2964022,3100631,3279480,3402370,3631655,3815916,4060332,4245134,4320597,4613143,4889399,4925287,5274831,5444692,5777437,5972219,6301165,6628205,6735337,7051461,7190027,7622778,7746485,8168005,8520570,8558292,8902865,9191583,9572954,9986827,10375190,10590191,10905936,11212300,11679013,12018956,12310866,12564031,13180834,13257681,13854192,14060055,14458070,15045880,15362122,15502190,15936554,16253027,16864132,17309918,17752821,18146902,18522541,18995602,19260631,19742713,20235493,20452633,21179599,21625552,22118561,22803162,23034516,23569795,24151518,24486172,25176527
Test 36,2468,10102,21839,39155,62889,86957,123598,162174,193838,248768,299279,369575,432635,492690,577772,628860,721810,797174,892717,984680,1098202,1183367,1304746,1454939,1578294,1696617,1818198,1920724,2102623,2247987,2360887,2555593,2732562,2889792,3026351,3265195,3461279,3626510,3830900,4028221,4191970,4459796,4629040,4941013,4980557,5294778,5547758,5751921,6051496,6237812,6424641,6814992,6998884,7214698,7461767,7804053,8202359,8393445,8844434,8970274,9241787,9697680,9897181,10223681,10617724,10980195,11300154,11580282,11791291,12334096,12604671,13059023,13233871,13573702,14233379,14216317,14917182,15304762,15704792,16364573,16369384,16745995,17297904,17675019,17977694,18752960,19067553,19452649,19766509,20331957,20709272,21272448,21825406,21981236,22624411,23042195,23368267,23982292,24696559,25114415
Test 37,2273,8267,21647,38027,63813,92156,127055,163405,213591,254876,300538,358885,426703,475159,572666,636075,727574,798923,899296,989529,1126098,1234922,1319467,1428067,1531262,1695643,1805444,1963011,2125270,2285457,2417207,2532121,2762914,2941950,3112607,3306598,3419117,3507939,3688499,3957338,4129474,4439750,4597172,4929391,5035385,5322427,5512505,5746243,6099607,6360538,6496398,6890611,7036264,7480042,7601145,7883345,8159776,8443797,8660239,9077581,9225787,9526746,10177973,10250568,10618091,10831432,11084065,11713272,11871286,12068182,12732468,13029084,13299299,13656716,14118837,14438100,14843979,15244664,15539282,16085120,16248043,16831828,17368171,17652272,18056999,18437464,19025277,19530710,19920617,20258262,20693065,21114888,21666876,22213652,22782733,22991527,23393149,24182500,24291362,25078363
Test 38,2731,10272,22391,38939,61950,92247,124618,160855,200681,250349,295229,353727,423296,470150,548589,621325,705939,793402,897328,1014520,1137823,1236230,1325147,1443956,1561426,1685847,1829870,1945297,2113829,2232218,2424624,2524258,2717998,2888643,3106024,3322489,3395723,3504273,3764133,3940025,4221533,4330373,4639184,4744799,5003769,5335355,5528596,5828048,5900438,6302518,6546295,6747968,6926124,7184075,7626282,7923637,8096955,8312425,8681420,9062031,9223424,9623949,10079184,10262697,10465963,10917458,11302068,11545809,11945625,12375139,12741344,13016187,13219358,13656547,14118778,14501329,14793685,15034129,15679495,16052518,16517653,16736241,17330095,17498754,18032256,18071363,18935567,19159404,19872479,20009809,20517114,21197799,21556325,21919362,22575401,22940958,23259938,24038978,24594427,25283434
Test 39,2424,9435,22122,37379,60297,90702,119510,158167,201352,260632,314662,369183,422510,506460,562895,654577,743965,818824,910389,1004631,1096989,1201042,1323441,1444086,1554492,1719629,1830842,2009631,2092733,2232546,2401986,2554872,2713496,2894334,3069713,3203214,3376481,3668809,3779646,3922226,4231132,4386351,4604606,4835155,5070246,5294045,5516614,5677012,6078395,6355105,6502546,6930110,7078573,7296964,7584106,7870526,8171538,8529300,8830878,8910006,9242978,9654826,9828510,10357553,10441613,10834341,11247944,11661986,11932616,12242018,12605800,12839462,13427208,13580393,14205738,14264503,14893511,15159246,15871737,15862325,16234027,16646594,17287449,17643050,18245282,18369271,18943831,19367072,19945253,20416714,20523955,21202794,21571918,21988873,22489952,23168972,23498236,24019725,24398704,24997191
Test 40,2392,10991,23810,39611,61804,90131,120422,168152,207456,251371,300701,355702,417537,498917,568892,655657,719516,780701,912755,1003988,1118994,1217094,1323985,1436977,1546373,1691166,1833218,1954482,2104990,2308223,2407565,2583208,2749877,2896531,3040986,3216103,3375204,3640977,3769434,4011401,4270767,4481522,4602409,4773909,5073704,5239262,5551309,5773357,6041419,6180051,6507009,6669122,7026468,7368349,7499003,7733943,8180635,8440704,8682707,9034167,9333243,9572759,10033737,10332435,10600955,10915210,11133475,11499429,11851684,12392681,12772341,12925443,13424712,13626501,14142763,14420485,14754385,15209287,15389639,16018688,16410266,16690909,17489213,17637083,18075223,18698370,18856751,19437846,19873118,20367268,20518265,21325839,21701239,21883169,22516222,22891801,23207875,24077826,24351360,25166246
Test 41,2391,10083,22747,40239,61746,93548,122902,162261,205154,253459,305896,350134,409367,489604,559085,624952,716990,805695,929422,1002409,1115427,1224631,1305625,1430316,1566130,1727211,1852989,1972344,2109591,2243977,2413715,2554074,2734628,2847499,3077356,3214944,3430739,3587550,3698643,3952074,4217800,4423988,4650430,4854731,5051873,5305447,5570119,5788495,5992191,6071431,6603610,6691813,7011862,7265650,7577877,7992658,8094903,8502056,8643177,8978647,9236584,9553609,9944442,10306577,10553420,10835215,11192353,11523891,12035605,12139316,12412244,13055399,13334298,13688366,14124534,14374886,14682132,15296622,15607727,15958156,16250150,16805630,17338331,17552788,18086306,18603263,18581752,19348751,19737025,20355623,20814741,21214175,21590237,21918424,22510138,23066464,23664086,23742961,24533284,24931821
Test 42,2465,9543,22282,38062,61537,90848,118511,163615,201866,248334,303683,369904,413674,491292,552719,619296,701797,805668,900181,987615,1088203,1182805,1336267,1437893,1577956,1672433,1817459,1923746,2077545,2262955,2399661,2564331,2755245,2885370,3092680,3226851,3383436,3541232,3897358,3979825,4159029,4470544,4667879,4944689,5029668,5257631,5483356,5753043,6046721,6171666,6512062,6840858,7065222,7300139,7498981,7803980,8127619,8408191,8692014,8875274,9354621,9641211,9962253,10250358,10582624,10831164,11287826,11573057,11768453,12234941,12798296,12811238,13157632,13937360,14068053,14436430,14938331,15268951,15619725,15871530,16410765,16796797,16944778,17904428,17945927,18571890,19153529,19292896,19837085,20302095,20433840,21158437,21650797,22036106,22507142,22949822,23407978,24044127,24270813,25016017
Test 43,2504,10210,23097,39489,61316,90517,123172,160849,197146,246210,305460,355901,428778,503263,574181,642841,718481,811260,883057,984733,1093064,1184065,1331504,1443330,1578348,1716841,1809674,1894283,2070422,2277800,2366550,2519514,2718249,2918204,3047490,3339432,3459046,3667350,3757939,3989879,4162285,4432357,4699675,4898562,5045172,5225999,5479616,5801473,6103997,6245793,6463520,6895917,6872036,7215371,7626249,7796353,8063210,8350534,8690889,8922227,9220801,9519702,9918922,10267860,10483195,10935293,11228632,11539007,11733324,12224706,12773071,12805852,13233823,13901236,14090483,14377887,14755166,15233341,15692355,16093181,16304852,16643730,17216896,17672770,18201542,18388481,18808159,19359504,19750264,20476331,20660442,21233298,21597316,22238067,22561041,22989789,23442592,23877718,24672042,25348399
Test 44,2654,8988,23422,38456,61788,89750,121135,168585,200347,249696,301195,352255,421834,500226,568953,617832,741543,796488,908008,1003132,1104783,1227633,1307271,1446782,1556209,1687655,1816882,1935413,2113541,2266817,2407664,2487600,2710831,2911507,3005063,3307075,3423871,3486549,3887548,4052389,4219581,4456616,4601560,4806217,5070721,5283424,5506620,5770565,6000442,6256901,6485012,6638584,6879549,7255766,7539380,7788151,8111103,8377893,8747638,8996934,9409578,9616049,9911328,10167600,10663471,10868827,11323566,11640185,11874938,12233203,12592374,12902615,13290402,13727678,14064135,14237917,14745531,15215620,15385465,16195367,16451049,16828837,17114171,17594049,17813075,18531327,18757729,19463800,19603090,20151219,20956667,21456412,21624739,22123682,22540854,22885690,23249906,24178049,24817915,24911344
Test 45,2577,10452,22050,39066,62473,93159,121333,159214,201877,243312,306582,357553,432621,476092,560907,632985,740574,805063,893829,976292,1095047,1225240,1342510,1459580,1575436,1680781,1832417,1955042,2106439,2219076,2403885,2585860,2734980,2917683,3012591,3186861,3428853,3567212,3781191,3957990,4205934,4397450,4575374,4836567,5046293,5310552,5454501,5824284,5947582,6297229,6472923,6746119,7055791,7279745,7561259,7897779,8174678,8329323,8769832,9088714,9233397,9625625,9923027,10409951,10675889,10826770,11260071,11647687,11994105,12367226,12633481,12794023,13250186,13799611,14029280,14478987,14693433,15451009,15728453,16140598,16251261,16849387,17058276,17749077,18044341,18353696,19128940,19363119,19756264,20555958,20973293,20882679,21305815,22093834,22358682,23093584,23351290,23836858,24616241,24829372
Test 46,2579,8904,22542,40724,62736,88006,126100,153535,210824,239936,295752,352092,417672,491840,564734,643778,696212,810755,889736,1008152,1094953,1198498,1303452,1429279,1585618,1691663,1815772,1938298,2138548,2281997,2350085,2673221,2743186,2906918,3070433,3258627,3403252,3668789,3812360,3983805,4180540,4432276,4688055,4827544,5048596,5235854,5519923,5817790,5994535,6217455,6382464,6703278,7038864,7354225,7663805,7808744,7996870,8341413,8670349,8980919,9269339,9543353,9972249,10239511,10600794,11022154,11252385,11551389,12085742,12260754,12507449,12993530,13127026,13783240,14102739,14390234,14487887,15224121,15538544,15820764,16485110,16755110,17092800,17495958,17802008,18581182,18942131,19495882,19792334,20240910,20826481,21575338,21733309,22143322,22715236,22715866,23833603,23993033,24651015,25204892
Test 47,2219,10368,23695,38319,57305,86951,124866,161758,199757,260520,287022,355966,441021,484953,578888,656035,731164,810856,869797,1010918,1072115,1213727,1300568,1442430,1577968,1697083,1771048,1971768,2120187,2242621,2406515,2565792,2714365,2847829,3053656,3236294,3390119,3586044,3807497,3988708,4184381,4468104,4724743,4822906,5104961,5259714,5481776,5802925,5954018,6256221,6592664,6711321,7046346,7200799,7501565,7892718,8065505,8478959,8720227,9071098,9319808,9668652,10059857,10166542,10508491,11060213,11117432,11506400,11875066,12055488,12563968,13001880,13441201,13838594,14005677,14264721,14882149,15222693,15721696,15949582,16460645,16720390,17270061,17653434,18130781,18492624,18862776,19361726,19921337,20282690,20269267,20934519,21719489,22055410,22538822,23169110,23398297,23931894,24378812,25106274
Test 48,2187,10219,21312,41020,62592,89560,122985,156105,203267,244087,301192,364063,422167,497844,576684,660075,728998,801449,934411,969796,1097896,1224466,1346243,1431701,1604768,1673668,1850909,1957254,2114743,2243294,2379790,2542124,2733489,2914158,3071648,3248300,3335730,3580951,3807277,4021519,4142838,4307918,4674302,4803296,4984177,5280610,5547317,5719668,5981959,6294223,6510060,6742718,6949839,7315273,7572861,7814130,8171318,8436702,8762227,9032909,9367174,9629086,9855193,10400000,10423644,10821633,11256489,11614968,11948715,12268475,12654651,12959183,13401230,13678134,13957782,14265673,14713867,15282709,15590167,15856105,16317720,16949514,17149829,17493672,17798899,18536911,18776881,19132717,19943471,20205113,20972484,20958656,21540652,22085663,22358984,22910087,23555426,23785390,24834615,25070852
Test 49,2506,9820,22232,40580,62756,89146,116756,158385,193626,248466,297771,364306,421208,503873,571680,642875,723866,807187,908081,1008384,1116303,1188035,1369291,1445663,1565352,1666170,1807350,1981610,2103972,2208560,2436892,2541704,2718248,2911968,3099692,3243568,3452940,3565610,3799361,3938965,4147032,4426579,4596755,4838150,5025518,5301213,5620949,5736552,5940038,6176218,6521987,6769940,7051282,7189588,7709638,7837858,8234673,8541457,8621661,8891262,9409941,9671183,9937219,10332015,10385737,10910563,11302446,11488587,11824535,12202597,12608087,13111143,13214637,13794465,14129361,14430656,14830720,15017846,15627057,16020209,16638186,16756777,17110498,17576460,17864075,18582239,18904055,19336818,19957667,20295909,20912448,21188394,21904453,21882440,22736083,23011990,23502326,23976992,24560841,24834003
Test 50,2673,10090,22063,39855,61543,90196,114091,156354,203436,256123,297160,360989,418392,493094,558037,633097,713846,798749,905318,1010655,1078843,1221177,1342176,1420561,1585069,1692352,1754413,1928886,2080901,2248333,2393815,2520114,2724334,2913458,3054102,3195184,3444357,3604156,3828286,3975664,4274303,4423142,4606475,4785406,5108118,5344843,5466387,5743406,6033857,6138348,6412397,6862151,7031285,7259920,7687789,7911636,8220571,8485369,8614169,8991352,9229756,9500710,9899889,10274902,10453051,10740502,11305214,11550342,11857345,12239698,12755408,12979165,13415781,13605245,14097012,14328116,14795467,15232204,15502783,15809361,16254657,17094529,17229299,17874560,18012114,18320770,19008158,19693362,19688002,20089750,20911533,21024634,21357117,22006153,22601443,23305080,23526839,24186046,24524010,24885722
Średnia,2444.6,9838.1,22560.0,39732.86,62381.7,90170.6,122166.12,159488.76,201634.66,250341.92,302611.18,359441.08,422895.9,489938.08,562962.42,638799.76,721537.48,810358.18,903836.38,999207.94,1101581.26,1209484.58,1323755.16,1442655.78,1565195.62,1686254.1,1819486.58,1952667.08,2108616.64,2253011.64,2400277.58,2560035.94,2728500.48,2895105.8,3060207.16,3249690.24,3415382.66,3598428.48,3800941.64,3996825.16,4196841.1,4415643.36,4630235.84,4845150.2,5054183.36,5287177.32,5524640.06,5761231.22,6008273.5,6238224.36,6504515.5,6770282.28,7014796.2,7296212.42,7579503.14,7841902.84,8127789.44,8406227.16,8693655.8,9000338.12,9284575.6,9599288.46,9934071.06,1.025431034E7,1.055367608E7,1.089078034E7,1.12202898E7,1.155329202E7,1.18895838E7,1.222134758E7,1.261069662E7,1.296535094E7,1.32875794E7,1.372917684E7,1.407416456E7,1.442097102E7,1.482985072E7,1.52225579E7,1.560527102E7,1.5999454E7,1.637528368E7,1.68015175E7,1.72028266E7,1.761294642E7,1.803971796E7,1.847759238E7,1.89204372E7,1.934447704E7,1.977568294E7,2.02787549E7,2.071400084E7,2.117495182E7,2.163080382E7,2.206665368E7,2.258355456E7,2.306210442E7,2.347252988E7,2.403425106E7,2.45115878E7,2.502914794E7
